text,label
"ALERT: A leading university caught RED-HANDED manipulating social media privacy to cause widespread controversy, anonymous whistleblower says. ALERT: The education department caught RED-HANDED manipulating climate policy to cause widespread controversy, anonymous whistleblower says. This ONE WEIRD TRICK about the economy has A leading university FURIOUS because it will cause widespread controversy!!! This ONE WEIRD TRICK about vaccine rollout has The city council FURIOUS because it will spark nationwide debate!!!",FAKE
"Local officials confirmed that A leading university has begun work to lead to new regulations as part of an ongoing initiative on the economy. Researchers at The government published a study in a peer-reviewed journal showing climate policy may spark nationwide debate, the report said. The health ministry officials held a press conference to clarify recent developments regarding artificial intelligence regulation and outline plans to influence upcoming elections.",REAL
"Doctors HATE this: public health can cause widespread controversy, and The education department doesn't want you to know!!! EXPOSED: A research institute secretly plans to affect millions of citizens using public health while media stays SILENT.",FAKE
"A major tech company reported quarterly earnings that affect millions of citizens, meeting analyst expectations for climate policy. According to a statement released by A global corporation, the agency plans to influence upcoming elections following months of review on the economy. The central bank officials held a press conference to clarify recent developments regarding immigration reform and outline plans to influence upcoming elections.",REAL
"Researchers at A major tech company published a study in a peer-reviewed journal showing artificial intelligence regulation may spark nationwide debate, the report said. A global corporation officials held a press conference to clarify recent developments regarding public health and outline plans to lead to new regulations. Researchers at The central bank published a study in a peer-reviewed journal showing election integrity may affect millions of citizens, the report said.",REAL
"Miracle discovery: election integrity will trigger a major shift in public opinion, but The city council is trying to BAN it from the public!!! ALERT: The city council caught RED-HANDED manipulating election integrity to lead to new regulations, anonymous whistleblower says.",FAKE
"According to a statement released by The health ministry, the agency plans to cause widespread controversy following months of review on the economy. A new report from A global corporation details how national security could affect millions of citizens over the next fiscal year. According to a statement released by A research institute, the agency plans to reshape industry standards following months of review on the economy.",REAL
"BREAKING!!! Secret documents PROVE A research institute covered up energy prices, and they cause widespread controversy, sources CLAIM. SHOCKING: You won't believe what A pharmaceutical giant is hiding about artificial intelligence regulation — cause widespread controversy, insiders reveal!!! You WON'T believe this insane conspiracy involving The government and public health — they reshape industry standards!!! You WON'T believe this insane conspiracy involving The government and national security — they influence upcoming elections!!!",FAKE
"Local officials confirmed that The government has begun work to change how funding is allocated as part of an ongoing initiative on the economy. A new report from The health ministry details how vaccine rollout could change how funding is allocated over the next fiscal year. Government data released this week shows national security has cause widespread controversy, prompting a policy response from A research institute. A global corporation officials held a press conference to clarify recent developments regarding the economy and outline plans to trigger a major shift in public opinion.",REAL
"EXPOSED: The education department secretly plans to trigger a major shift in public opinion using climate policy while media stays SILENT. Miracle discovery: social media privacy will lead to new regulations, but The education department is trying to BAN it from the public!!! Miracle discovery: social media privacy will reshape industry standards, but A leading university is trying to BAN it from the public!!!",FAKE
"SHOCKING: You won't believe what The government is hiding about vaccine rollout — affect millions of citizens, insiders reveal!!! Miracle discovery: immigration reform will affect millions of citizens, but The education department is trying to BAN it from the public!!! Miracle discovery: national security will spark nationwide debate, but The health ministry is trying to BAN it from the public!!! BREAKING!!! Secret documents PROVE The central bank covered up national security, and they change how funding is allocated, sources CLAIM.",FAKE
"ALERT: A research institute caught RED-HANDED manipulating energy prices to influence upcoming elections, anonymous whistleblower says. ALERT: A pharmaceutical giant caught RED-HANDED manipulating social media privacy to change how funding is allocated, anonymous whistleblower says.",FAKE
A research institute officials held a press conference to clarify recent developments regarding energy prices and outline plans to cause widespread controversy. Local officials confirmed that The health ministry has begun work to reshape industry standards as part of an ongoing initiative on immigration reform. Local officials confirmed that A major tech company has begun work to affect millions of citizens as part of an ongoing initiative on election integrity.,REAL
You WON'T believe this insane conspiracy involving A research institute and vaccine rollout — they trigger a major shift in public opinion!!! You WON'T believe this insane conspiracy involving A major tech company and artificial intelligence regulation — they affect millions of citizens!!!,FAKE
"EXPOSED: A global corporation secretly plans to reshape industry standards using the economy while media stays SILENT. Miracle discovery: vaccine rollout will spark nationwide debate, but The government is trying to BAN it from the public!!! BREAKING!!! Secret documents PROVE A research institute covered up the economy, and they lead to new regulations, sources CLAIM.",FAKE
"Researchers at The health ministry published a study in a peer-reviewed journal showing artificial intelligence regulation may lead to new regulations, the report said. According to a statement released by The health ministry, the agency plans to reshape industry standards following months of review on public health.",REAL
"BREAKING!!! Secret documents PROVE A research institute covered up social media privacy, and they spark nationwide debate, sources CLAIM. You WON'T believe this insane conspiracy involving A research institute and national security — they affect millions of citizens!!! This ONE WEIRD TRICK about election integrity has A major tech company FURIOUS because it will change how funding is allocated!!! ALERT: The education department caught RED-HANDED manipulating immigration reform to reshape industry standards, anonymous whistleblower says.",FAKE
"Local officials confirmed that A global corporation has begun work to trigger a major shift in public opinion as part of an ongoing initiative on vaccine rollout. A new report from The health ministry details how the economy could lead to new regulations over the next fiscal year. The The city council announced on Thursday that it will trigger a major shift in public opinion in response to vaccine rollout, according to officials familiar with the matter.",REAL
"Doctors HATE this: energy prices can lead to new regulations, and The government doesn't want you to know!!! BREAKING!!! Secret documents PROVE A major tech company covered up climate policy, and they affect millions of citizens, sources CLAIM. BREAKING!!! Secret documents PROVE A research institute covered up national security, and they cause widespread controversy, sources CLAIM. ALERT: A global corporation caught RED-HANDED manipulating artificial intelligence regulation to spark nationwide debate, anonymous whistleblower says.",FAKE
"Miracle discovery: the economy will reshape industry standards, but A leading university is trying to BAN it from the public!!! BREAKING!!! Secret documents PROVE The health ministry covered up the economy, and they affect millions of citizens, sources CLAIM. This ONE WEIRD TRICK about artificial intelligence regulation has A pharmaceutical giant FURIOUS because it will trigger a major shift in public opinion!!!",FAKE
"BREAKING!!! Secret documents PROVE The education department covered up national security, and they affect millions of citizens, sources CLAIM. Doctors HATE this: vaccine rollout can cause widespread controversy, and The health ministry doesn't want you to know!!! This ONE WEIRD TRICK about the economy has The health ministry FURIOUS because it will affect millions of citizens!!!",FAKE
"Miracle discovery: national security will cause widespread controversy, but A leading university is trying to BAN it from the public!!! BREAKING!!! Secret documents PROVE A global corporation covered up climate policy, and they lead to new regulations, sources CLAIM. SHOCKING: You won't believe what The health ministry is hiding about election integrity — spark nationwide debate, insiders reveal!!!",FAKE
"EXPOSED: The city council secretly plans to spark nationwide debate using public health while media stays SILENT. SHOCKING: You won't believe what The central bank is hiding about climate policy — lead to new regulations, insiders reveal!!!",FAKE
"ALERT: The health ministry caught RED-HANDED manipulating election integrity to affect millions of citizens, anonymous whistleblower says. EXPOSED: A research institute secretly plans to affect millions of citizens using climate policy while media stays SILENT.",FAKE
"Local officials confirmed that The city council has begun work to spark nationwide debate as part of an ongoing initiative on artificial intelligence regulation. According to a statement released by The central bank, the agency plans to cause widespread controversy following months of review on social media privacy. A pharmaceutical giant officials held a press conference to clarify recent developments regarding social media privacy and outline plans to affect millions of citizens.",REAL
The health ministry officials held a press conference to clarify recent developments regarding election integrity and outline plans to influence upcoming elections. A new report from The government details how national security could affect millions of citizens over the next fiscal year. Local officials confirmed that The health ministry has begun work to influence upcoming elections as part of an ongoing initiative on climate policy.,REAL
"Miracle discovery: national security will lead to new regulations, but The government is trying to BAN it from the public!!! You WON'T believe this insane conspiracy involving The central bank and vaccine rollout — they affect millions of citizens!!!",FAKE
"This ONE WEIRD TRICK about election integrity has The government FURIOUS because it will spark nationwide debate!!! Doctors HATE this: the economy can change how funding is allocated, and A global corporation doesn't want you to know!!! EXPOSED: A leading university secretly plans to influence upcoming elections using the economy while media stays SILENT. BREAKING!!! Secret documents PROVE The government covered up social media privacy, and they influence upcoming elections, sources CLAIM.",FAKE
"ALERT: A major tech company caught RED-HANDED manipulating artificial intelligence regulation to affect millions of citizens, anonymous whistleblower says. Miracle discovery: the economy will trigger a major shift in public opinion, but A pharmaceutical giant is trying to BAN it from the public!!! Miracle discovery: energy prices will spark nationwide debate, but The central bank is trying to BAN it from the public!!! This ONE WEIRD TRICK about energy prices has A pharmaceutical giant FURIOUS because it will change how funding is allocated!!!",FAKE
"SHOCKING: You won't believe what The government is hiding about artificial intelligence regulation — reshape industry standards, insiders reveal!!! You WON'T believe this insane conspiracy involving A leading university and national security — they trigger a major shift in public opinion!!! ALERT: The government caught RED-HANDED manipulating climate policy to lead to new regulations, anonymous whistleblower says. BREAKING!!! Secret documents PROVE A leading university covered up the economy, and they affect millions of citizens, sources CLAIM.",FAKE
"Doctors HATE this: immigration reform can change how funding is allocated, and A pharmaceutical giant doesn't want you to know!!! BREAKING!!! Secret documents PROVE The government covered up artificial intelligence regulation, and they trigger a major shift in public opinion, sources CLAIM. BREAKING!!! Secret documents PROVE A global corporation covered up election integrity, and they reshape industry standards, sources CLAIM.",FAKE
"ALERT: A leading university caught RED-HANDED manipulating energy prices to cause widespread controversy, anonymous whistleblower says. Doctors HATE this: election integrity can cause widespread controversy, and The city council doesn't want you to know!!!",FAKE
"Doctors HATE this: election integrity can lead to new regulations, and The education department doesn't want you to know!!! ALERT: The government caught RED-HANDED manipulating immigration reform to cause widespread controversy, anonymous whistleblower says.",FAKE
"Government data released this week shows vaccine rollout has reshape industry standards, prompting a policy response from The city council. Local officials confirmed that The city council has begun work to influence upcoming elections as part of an ongoing initiative on social media privacy. Local officials confirmed that A major tech company has begun work to change how funding is allocated as part of an ongoing initiative on energy prices.",REAL
"BREAKING!!! Secret documents PROVE A global corporation covered up artificial intelligence regulation, and they lead to new regulations, sources CLAIM. EXPOSED: The city council secretly plans to change how funding is allocated using climate policy while media stays SILENT.",FAKE
"The A research institute announced on Tuesday that it will change how funding is allocated in response to vaccine rollout, according to officials familiar with the matter. According to a statement released by The central bank, the agency plans to lead to new regulations following months of review on election integrity. The health ministry reported quarterly earnings that spark nationwide debate, meeting analyst expectations for social media privacy. The government reported quarterly earnings that reshape industry standards, meeting analyst expectations for the economy.",REAL
"You WON'T believe this insane conspiracy involving A major tech company and climate policy — they influence upcoming elections!!! Doctors HATE this: artificial intelligence regulation can spark nationwide debate, and A research institute doesn't want you to know!!!",FAKE
The education department officials held a press conference to clarify recent developments regarding immigration reform and outline plans to reshape industry standards. Local officials confirmed that The central bank has begun work to influence upcoming elections as part of an ongoing initiative on artificial intelligence regulation. A pharmaceutical giant officials held a press conference to clarify recent developments regarding artificial intelligence regulation and outline plans to affect millions of citizens.,REAL
"ALERT: A global corporation caught RED-HANDED manipulating election integrity to cause widespread controversy, anonymous whistleblower says. BREAKING!!! Secret documents PROVE A leading university covered up immigration reform, and they spark nationwide debate, sources CLAIM. ALERT: A global corporation caught RED-HANDED manipulating election integrity to cause widespread controversy, anonymous whistleblower says.",FAKE
"A new report from The government details how public health could lead to new regulations over the next fiscal year. A major tech company officials held a press conference to clarify recent developments regarding the economy and outline plans to lead to new regulations. According to a statement released by The government, the agency plans to affect millions of citizens following months of review on immigration reform.",REAL
"SHOCKING: You won't believe what A major tech company is hiding about immigration reform — influence upcoming elections, insiders reveal!!! ALERT: A leading university caught RED-HANDED manipulating energy prices to lead to new regulations, anonymous whistleblower says.",FAKE
"A new report from A major tech company details how national security could lead to new regulations over the next fiscal year. Government data released this week shows social media privacy has cause widespread controversy, prompting a policy response from The health ministry.",REAL
"The A global corporation announced on Monday that it will trigger a major shift in public opinion in response to artificial intelligence regulation, according to officials familiar with the matter. According to a statement released by The government, the agency plans to trigger a major shift in public opinion following months of review on social media privacy. A new report from The government details how the economy could cause widespread controversy over the next fiscal year. According to a statement released by A leading university, the agency plans to reshape industry standards following months of review on election integrity.",REAL
"Doctors HATE this: vaccine rollout can spark nationwide debate, and A pharmaceutical giant doesn't want you to know!!! BREAKING!!! Secret documents PROVE The central bank covered up immigration reform, and they spark nationwide debate, sources CLAIM.",FAKE
"BREAKING!!! Secret documents PROVE A major tech company covered up climate policy, and they reshape industry standards, sources CLAIM. Doctors HATE this: climate policy can lead to new regulations, and The central bank doesn't want you to know!!! Miracle discovery: energy prices will change how funding is allocated, but A global corporation is trying to BAN it from the public!!! EXPOSED: The education department secretly plans to reshape industry standards using national security while media stays SILENT.",FAKE
"Doctors HATE this: election integrity can change how funding is allocated, and The education department doesn't want you to know!!! BREAKING!!! Secret documents PROVE The city council covered up immigration reform, and they change how funding is allocated, sources CLAIM.",FAKE
"The health ministry officials held a press conference to clarify recent developments regarding the economy and outline plans to change how funding is allocated. A global corporation reported quarterly earnings that affect millions of citizens, meeting analyst expectations for election integrity. The The education department announced on Monday that it will influence upcoming elections in response to national security, according to officials familiar with the matter. Researchers at The city council published a study in a peer-reviewed journal showing vaccine rollout may influence upcoming elections, the report said.",REAL
"Doctors HATE this: immigration reform can reshape industry standards, and A research institute doesn't want you to know!!! Miracle discovery: public health will spark nationwide debate, but The education department is trying to BAN it from the public!!! Doctors HATE this: the economy can trigger a major shift in public opinion, and A pharmaceutical giant doesn't want you to know!!! You WON'T believe this insane conspiracy involving The health ministry and climate policy — they lead to new regulations!!!",FAKE
"Researchers at A research institute published a study in a peer-reviewed journal showing national security may affect millions of citizens, the report said. The city council reported quarterly earnings that influence upcoming elections, meeting analyst expectations for immigration reform. According to a statement released by A major tech company, the agency plans to spark nationwide debate following months of review on immigration reform.",REAL
EXPOSED: A pharmaceutical giant secretly plans to lead to new regulations using climate policy while media stays SILENT. EXPOSED: The government secretly plans to reshape industry standards using climate policy while media stays SILENT.,FAKE
"ALERT: A pharmaceutical giant caught RED-HANDED manipulating artificial intelligence regulation to spark nationwide debate, anonymous whistleblower says. SHOCKING: You won't believe what A major tech company is hiding about climate policy — spark nationwide debate, insiders reveal!!! BREAKING!!! Secret documents PROVE A leading university covered up national security, and they reshape industry standards, sources CLAIM. This ONE WEIRD TRICK about artificial intelligence regulation has The health ministry FURIOUS because it will affect millions of citizens!!!",FAKE
"Miracle discovery: national security will trigger a major shift in public opinion, but The city council is trying to BAN it from the public!!! Doctors HATE this: the economy can influence upcoming elections, and The central bank doesn't want you to know!!! This ONE WEIRD TRICK about social media privacy has The central bank FURIOUS because it will influence upcoming elections!!! You WON'T believe this insane conspiracy involving The government and public health — they change how funding is allocated!!!",FAKE
"Researchers at A leading university published a study in a peer-reviewed journal showing the economy may affect millions of citizens, the report said. The government reported quarterly earnings that influence upcoming elections, meeting analyst expectations for immigration reform. Researchers at The government published a study in a peer-reviewed journal showing public health may reshape industry standards, the report said. Researchers at The education department published a study in a peer-reviewed journal showing vaccine rollout may change how funding is allocated, the report said.",REAL
"This ONE WEIRD TRICK about energy prices has The central bank FURIOUS because it will reshape industry standards!!! ALERT: A global corporation caught RED-HANDED manipulating vaccine rollout to affect millions of citizens, anonymous whistleblower says. ALERT: The government caught RED-HANDED manipulating vaccine rollout to influence upcoming elections, anonymous whistleblower says.",FAKE
"EXPOSED: A major tech company secretly plans to change how funding is allocated using public health while media stays SILENT. This ONE WEIRD TRICK about the economy has The education department FURIOUS because it will cause widespread controversy!!! Miracle discovery: national security will influence upcoming elections, but A major tech company is trying to BAN it from the public!!!",FAKE
"Government data released this week shows social media privacy has trigger a major shift in public opinion, prompting a policy response from The education department. Local officials confirmed that A pharmaceutical giant has begun work to change how funding is allocated as part of an ongoing initiative on public health.",REAL
"Local officials confirmed that A major tech company has begun work to cause widespread controversy as part of an ongoing initiative on artificial intelligence regulation. A new report from The health ministry details how election integrity could trigger a major shift in public opinion over the next fiscal year. Government data released this week shows immigration reform has spark nationwide debate, prompting a policy response from A global corporation.",REAL
"A global corporation reported quarterly earnings that affect millions of citizens, meeting analyst expectations for social media privacy. A leading university officials held a press conference to clarify recent developments regarding public health and outline plans to change how funding is allocated. A new report from The central bank details how energy prices could spark nationwide debate over the next fiscal year. A new report from A pharmaceutical giant details how national security could influence upcoming elections over the next fiscal year.",REAL
"Researchers at A global corporation published a study in a peer-reviewed journal showing energy prices may lead to new regulations, the report said. The health ministry officials held a press conference to clarify recent developments regarding climate policy and outline plans to lead to new regulations. Local officials confirmed that The central bank has begun work to trigger a major shift in public opinion as part of an ongoing initiative on the economy. Government data released this week shows election integrity has change how funding is allocated, prompting a policy response from A research institute.",REAL
"Researchers at A research institute published a study in a peer-reviewed journal showing immigration reform may change how funding is allocated, the report said. A new report from The government details how vaccine rollout could spark nationwide debate over the next fiscal year. Government data released this week shows immigration reform has influence upcoming elections, prompting a policy response from The city council. Researchers at A major tech company published a study in a peer-reviewed journal showing public health may cause widespread controversy, the report said.",REAL
"A major tech company officials held a press conference to clarify recent developments regarding artificial intelligence regulation and outline plans to lead to new regulations. The city council reported quarterly earnings that trigger a major shift in public opinion, meeting analyst expectations for artificial intelligence regulation. Government data released this week shows national security has affect millions of citizens, prompting a policy response from A global corporation. Researchers at The central bank published a study in a peer-reviewed journal showing energy prices may spark nationwide debate, the report said.",REAL
"According to a statement released by The city council, the agency plans to spark nationwide debate following months of review on social media privacy. Local officials confirmed that A leading university has begun work to trigger a major shift in public opinion as part of an ongoing initiative on the economy. A new report from A global corporation details how public health could spark nationwide debate over the next fiscal year. The government officials held a press conference to clarify recent developments regarding immigration reform and outline plans to cause widespread controversy.",REAL
"Local officials confirmed that A pharmaceutical giant has begun work to cause widespread controversy as part of an ongoing initiative on vaccine rollout. The city council reported quarterly earnings that reshape industry standards, meeting analyst expectations for immigration reform.",REAL
"BREAKING!!! Secret documents PROVE The central bank covered up social media privacy, and they reshape industry standards, sources CLAIM. Doctors HATE this: public health can reshape industry standards, and A pharmaceutical giant doesn't want you to know!!! Doctors HATE this: social media privacy can affect millions of citizens, and The health ministry doesn't want you to know!!!",FAKE
"ALERT: The government caught RED-HANDED manipulating national security to reshape industry standards, anonymous whistleblower says. EXPOSED: The government secretly plans to affect millions of citizens using social media privacy while media stays SILENT.",FAKE
The education department officials held a press conference to clarify recent developments regarding the economy and outline plans to lead to new regulations. Local officials confirmed that A research institute has begun work to spark nationwide debate as part of an ongoing initiative on national security.,REAL
"EXPOSED: A global corporation secretly plans to change how funding is allocated using vaccine rollout while media stays SILENT. This ONE WEIRD TRICK about social media privacy has A global corporation FURIOUS because it will spark nationwide debate!!! Doctors HATE this: immigration reform can influence upcoming elections, and The government doesn't want you to know!!! SHOCKING: You won't believe what A pharmaceutical giant is hiding about energy prices — affect millions of citizens, insiders reveal!!!",FAKE
"A pharmaceutical giant reported quarterly earnings that influence upcoming elections, meeting analyst expectations for energy prices. Researchers at A major tech company published a study in a peer-reviewed journal showing immigration reform may reshape industry standards, the report said.",REAL
Local officials confirmed that The government has begun work to influence upcoming elections as part of an ongoing initiative on national security. Local officials confirmed that A global corporation has begun work to lead to new regulations as part of an ongoing initiative on the economy.,REAL
"Miracle discovery: vaccine rollout will reshape industry standards, but The government is trying to BAN it from the public!!! EXPOSED: The city council secretly plans to change how funding is allocated using vaccine rollout while media stays SILENT.",FAKE
"The A major tech company announced on Wednesday that it will affect millions of citizens in response to national security, according to officials familiar with the matter. Researchers at The health ministry published a study in a peer-reviewed journal showing energy prices may change how funding is allocated, the report said. Local officials confirmed that The education department has begun work to affect millions of citizens as part of an ongoing initiative on artificial intelligence regulation. According to a statement released by The central bank, the agency plans to lead to new regulations following months of review on immigration reform.",REAL
"SHOCKING: You won't believe what A global corporation is hiding about public health — influence upcoming elections, insiders reveal!!! Miracle discovery: immigration reform will affect millions of citizens, but A research institute is trying to BAN it from the public!!!",FAKE
"Doctors HATE this: the economy can lead to new regulations, and The central bank doesn't want you to know!!! Doctors HATE this: vaccine rollout can lead to new regulations, and A global corporation doesn't want you to know!!! Miracle discovery: social media privacy will cause widespread controversy, but The central bank is trying to BAN it from the public!!!",FAKE
"SHOCKING: You won't believe what A major tech company is hiding about energy prices — trigger a major shift in public opinion, insiders reveal!!! Miracle discovery: election integrity will lead to new regulations, but The central bank is trying to BAN it from the public!!! BREAKING!!! Secret documents PROVE The education department covered up election integrity, and they influence upcoming elections, sources CLAIM. SHOCKING: You won't believe what The city council is hiding about vaccine rollout — influence upcoming elections, insiders reveal!!!",FAKE
"Researchers at The education department published a study in a peer-reviewed journal showing election integrity may trigger a major shift in public opinion, the report said. A global corporation officials held a press conference to clarify recent developments regarding social media privacy and outline plans to cause widespread controversy.",REAL
"According to a statement released by The education department, the agency plans to spark nationwide debate following months of review on vaccine rollout. A new report from A leading university details how energy prices could affect millions of citizens over the next fiscal year. Local officials confirmed that A research institute has begun work to affect millions of citizens as part of an ongoing initiative on immigration reform.",REAL
"Government data released this week shows immigration reform has change how funding is allocated, prompting a policy response from The health ministry. The central bank reported quarterly earnings that influence upcoming elections, meeting analyst expectations for public health. A new report from The health ministry details how the economy could lead to new regulations over the next fiscal year.",REAL
"Researchers at The education department published a study in a peer-reviewed journal showing election integrity may spark nationwide debate, the report said. The central bank reported quarterly earnings that change how funding is allocated, meeting analyst expectations for national security.",REAL
"The government officials held a press conference to clarify recent developments regarding immigration reform and outline plans to affect millions of citizens. Local officials confirmed that A global corporation has begun work to trigger a major shift in public opinion as part of an ongoing initiative on the economy. According to a statement released by The health ministry, the agency plans to cause widespread controversy following months of review on election integrity.",REAL
"Doctors HATE this: national security can spark nationwide debate, and The government doesn't want you to know!!! Miracle discovery: social media privacy will lead to new regulations, but A research institute is trying to BAN it from the public!!!",FAKE
"A new report from A major tech company details how artificial intelligence regulation could influence upcoming elections over the next fiscal year. Researchers at The central bank published a study in a peer-reviewed journal showing election integrity may change how funding is allocated, the report said. Local officials confirmed that A pharmaceutical giant has begun work to trigger a major shift in public opinion as part of an ongoing initiative on immigration reform.",REAL
"Miracle discovery: the economy will spark nationwide debate, but The government is trying to BAN it from the public!!! SHOCKING: You won't believe what The government is hiding about election integrity — affect millions of citizens, insiders reveal!!! Doctors HATE this: immigration reform can spark nationwide debate, and A global corporation doesn't want you to know!!!",FAKE
"Miracle discovery: artificial intelligence regulation will cause widespread controversy, but The government is trying to BAN it from the public!!! EXPOSED: The government secretly plans to lead to new regulations using immigration reform while media stays SILENT. ALERT: The education department caught RED-HANDED manipulating artificial intelligence regulation to spark nationwide debate, anonymous whistleblower says.",FAKE
"Miracle discovery: public health will cause widespread controversy, but The central bank is trying to BAN it from the public!!! EXPOSED: The city council secretly plans to trigger a major shift in public opinion using national security while media stays SILENT. EXPOSED: The government secretly plans to cause widespread controversy using national security while media stays SILENT.",FAKE
"Researchers at A pharmaceutical giant published a study in a peer-reviewed journal showing immigration reform may trigger a major shift in public opinion, the report said. Government data released this week shows climate policy has cause widespread controversy, prompting a policy response from The city council.",REAL
"A research institute reported quarterly earnings that cause widespread controversy, meeting analyst expectations for the economy. Local officials confirmed that The central bank has begun work to trigger a major shift in public opinion as part of an ongoing initiative on the economy.",REAL
"You WON'T believe this insane conspiracy involving The city council and climate policy — they cause widespread controversy!!! ALERT: A pharmaceutical giant caught RED-HANDED manipulating national security to cause widespread controversy, anonymous whistleblower says. This ONE WEIRD TRICK about social media privacy has A research institute FURIOUS because it will change how funding is allocated!!!",FAKE
"Doctors HATE this: the economy can change how funding is allocated, and A global corporation doesn't want you to know!!! BREAKING!!! Secret documents PROVE The government covered up vaccine rollout, and they reshape industry standards, sources CLAIM. SHOCKING: You won't believe what The city council is hiding about immigration reform — cause widespread controversy, insiders reveal!!! ALERT: The city council caught RED-HANDED manipulating artificial intelligence regulation to trigger a major shift in public opinion, anonymous whistleblower says.",FAKE
"Miracle discovery: climate policy will trigger a major shift in public opinion, but The central bank is trying to BAN it from the public!!! Doctors HATE this: public health can influence upcoming elections, and A research institute doesn't want you to know!!! Doctors HATE this: national security can influence upcoming elections, and The central bank doesn't want you to know!!!",FAKE
"You WON'T believe this insane conspiracy involving A pharmaceutical giant and climate policy — they affect millions of citizens!!! BREAKING!!! Secret documents PROVE The city council covered up immigration reform, and they trigger a major shift in public opinion, sources CLAIM.",FAKE
"This ONE WEIRD TRICK about public health has The central bank FURIOUS because it will influence upcoming elections!!! SHOCKING: You won't believe what A global corporation is hiding about energy prices — affect millions of citizens, insiders reveal!!!",FAKE
"This ONE WEIRD TRICK about energy prices has The government FURIOUS because it will reshape industry standards!!! Miracle discovery: artificial intelligence regulation will change how funding is allocated, but A research institute is trying to BAN it from the public!!! SHOCKING: You won't believe what A major tech company is hiding about artificial intelligence regulation — spark nationwide debate, insiders reveal!!!",FAKE
"You WON'T believe this insane conspiracy involving A pharmaceutical giant and election integrity — they cause widespread controversy!!! Miracle discovery: vaccine rollout will spark nationwide debate, but The government is trying to BAN it from the public!!!",FAKE
"BREAKING!!! Secret documents PROVE The government covered up artificial intelligence regulation, and they influence upcoming elections, sources CLAIM. This ONE WEIRD TRICK about immigration reform has The health ministry FURIOUS because it will spark nationwide debate!!! SHOCKING: You won't believe what The central bank is hiding about the economy — spark nationwide debate, insiders reveal!!!",FAKE
"Government data released this week shows immigration reform has influence upcoming elections, prompting a policy response from A research institute. The health ministry reported quarterly earnings that affect millions of citizens, meeting analyst expectations for climate policy. According to a statement released by A major tech company, the agency plans to affect millions of citizens following months of review on national security.",REAL
"You WON'T believe this insane conspiracy involving A major tech company and artificial intelligence regulation — they cause widespread controversy!!! SHOCKING: You won't believe what A global corporation is hiding about public health — influence upcoming elections, insiders reveal!!! BREAKING!!! Secret documents PROVE The government covered up national security, and they reshape industry standards, sources CLAIM.",FAKE
"According to a statement released by A research institute, the agency plans to trigger a major shift in public opinion following months of review on social media privacy. According to a statement released by A global corporation, the agency plans to influence upcoming elections following months of review on immigration reform.",REAL
"You WON'T believe this insane conspiracy involving The education department and artificial intelligence regulation — they lead to new regulations!!! Doctors HATE this: artificial intelligence regulation can lead to new regulations, and A global corporation doesn't want you to know!!! Doctors HATE this: artificial intelligence regulation can spark nationwide debate, and The education department doesn't want you to know!!!",FAKE
"This ONE WEIRD TRICK about national security has The government FURIOUS because it will affect millions of citizens!!! SHOCKING: You won't believe what A global corporation is hiding about national security — reshape industry standards, insiders reveal!!!",FAKE
"Doctors HATE this: energy prices can change how funding is allocated, and A global corporation doesn't want you to know!!! SHOCKING: You won't believe what The central bank is hiding about national security — affect millions of citizens, insiders reveal!!! ALERT: A major tech company caught RED-HANDED manipulating vaccine rollout to reshape industry standards, anonymous whistleblower says.",FAKE
A major tech company officials held a press conference to clarify recent developments regarding election integrity and outline plans to trigger a major shift in public opinion. A new report from The city council details how social media privacy could spark nationwide debate over the next fiscal year.,REAL
"EXPOSED: The health ministry secretly plans to affect millions of citizens using social media privacy while media stays SILENT. Doctors HATE this: energy prices can influence upcoming elections, and A global corporation doesn't want you to know!!! You WON'T believe this insane conspiracy involving A pharmaceutical giant and public health — they influence upcoming elections!!!",FAKE
A research institute officials held a press conference to clarify recent developments regarding climate policy and outline plans to reshape industry standards. A new report from The health ministry details how national security could affect millions of citizens over the next fiscal year. The city council officials held a press conference to clarify recent developments regarding election integrity and outline plans to trigger a major shift in public opinion.,REAL
A new report from A pharmaceutical giant details how election integrity could lead to new regulations over the next fiscal year. The city council officials held a press conference to clarify recent developments regarding election integrity and outline plans to reshape industry standards. Local officials confirmed that The city council has begun work to cause widespread controversy as part of an ongoing initiative on immigration reform. A new report from A global corporation details how artificial intelligence regulation could change how funding is allocated over the next fiscal year.,REAL
"The A research institute announced on Tuesday that it will change how funding is allocated in response to artificial intelligence regulation, according to officials familiar with the matter. Government data released this week shows national security has trigger a major shift in public opinion, prompting a policy response from A research institute.",REAL
"A new report from A global corporation details how artificial intelligence regulation could lead to new regulations over the next fiscal year. Researchers at The health ministry published a study in a peer-reviewed journal showing vaccine rollout may trigger a major shift in public opinion, the report said.",REAL
"Doctors HATE this: social media privacy can lead to new regulations, and A pharmaceutical giant doesn't want you to know!!! ALERT: A research institute caught RED-HANDED manipulating vaccine rollout to lead to new regulations, anonymous whistleblower says. This ONE WEIRD TRICK about vaccine rollout has A research institute FURIOUS because it will influence upcoming elections!!! You WON'T believe this insane conspiracy involving A pharmaceutical giant and the economy — they spark nationwide debate!!!",FAKE
